ID;Name;Rarity;Top Shelf Courses
k_blue_green_capsule_kart;Blue-Green Capsule Kart;HighEnd;3DS Piranha Plant Slide T, 3DS Shy Guy Bazaar (Lvl 3), 3DS Shy Guy Bazaar T, 3DS Toad Circuit R/T, Berlin Byways 3, Berlin Byways R, DS Luigi's Mansion R, DS Peach Gardens, DS Peach Gardens R/T, DS Shroom Ridge, GBA Boo Lake T, GBA Cheep-Cheep Island (Lvl 6), GBA Cheep-Cheep Island R, GCN Waluigi Stadium T, London Loop 2R/T, London Loop 3T, London Loop R, N64 Choco Mountain T (Lvl 3), N64 Luigi Raceway, N64 Luigi Raceway R, New York Minute 2R/T, RMX Donut Plains 1R, RMX Donut Plains 1R/T, RMX Mario Circuit 1R/T (Lvl 6), Singapore Speedway 2, Singapore Speedway 2R/T, Singapore Speedway 3R, Sky-High Sundae T, SNES Bowser Castle 3R, SNES Vanilla Lake 2R, SNES Vanilla Lake 2T, Squeaky Clean Sprint R/T, Vancouver Velocity 3R, Wii Coconut Mall R (Lvl 8), Wii Coconut Mall R/T, Wii Coconut Mall T, Wii Mushroom Gorge, Wii Mushroom Gorge T, Wii Rainbow Road R/T, Yoshi's Island R
k_bolt_buggy;Bolt Buggy;Super;GCN Cookie Land, GCN Dino Dino Jungle, GCN Dino Dino Jungle R, GCN Dino Dino Jungle R/T, N64 Kalimari Desert R, N64 Kalimari Desert T (Lvl 3), SNES Donut Plains 1, SNES Donut Plains 1R (Lvl 6), SNES Donut Plains 1R/T, SNES Vanilla Lake 1, SNES Vanilla Lake 1R, Tokyo Blur R/T
k_boo_pipes;Boo Pipes;HighEnd;3DS Cheep Cheep Lagoon R/T, 3DS Piranha Plant Slide R/T (Lvl 3), 3DS Rosalina's Ice World, Athens Dash, Athens Dash 2, Berlin Byways 2R, Berlin Byways 3R/T, GBA Lakeside Park R, GBA Luigi Circuit R/T, GBA Sunset Wilds, GBA Sunset Wilds T (Lvl 3), GBA Yoshi Desert R, GBA Yoshi Desert T (Lvl 8), GCN Daisy Cruiser, GCN Mushroom Bridge R/T, London Loop 3, Madrid Drive 2R/T, Madrid Drive 3T, N64 Frappe Snowland, Paris Promenade 3R, Paris Promenade T, Piranha Plant Cove (Lvl 6), Piranha Plant Cove 2, Piranha Plant Pipeline, Piranha Plant Pipeline R/T (Lvl 6), Piranha Plant Pipeline T, RMX Vanilla Lake 2T, Sydney Sprint 2R/T, Wii Dry Dry Ruins, Wii Moonview Highway
k_bright_bunny;Bright Bunny;HighEnd;3DS Rainbow Road (Lvl 8), 3DS Rainbow Road R/T, DS Luigi's Mansion R/T, DS Waluigi Pinball, DS Waluigi Pinball R (Lvl 3), DS Waluigi Pinball T, GCN Yoshi Circuit, GCN Yoshi Circuit R/T, GCN Yoshi Circuit T, London Loop, London Loop R/T, N64 Koopa Troopa Beach (Lvl 6), New York Minute 2R, Paris Promenade 2, Paris Promenade 2R, Paris Promenade 3R, Rome Avanti 2R/T, Rome Avanti 3T, SNES Choco Island 2 (Lvl 3), SNES Choco Island 2T, SNES Rainbow Road R/T, SNES Rainbow Road T, SNES Vanilla Lake 1, SNES Vanilla Lake 1R (Lvl 6), Yoshi's Island
k_bright_girl;Bright Girl;HighEnd;3DS Cheep Cheep Lagoon, 3DS Neo Bowser City, 3DS Neo Bowser City R/T, Amsterdam Drift 2, Amsterdam Drift 3R, Amsterdam Drift R/T, DS Mario Circuit R, DS Shroom Ridge R/T, GBA Peach Circuit T, GBA Riverside Park R (Lvl 6), GBA Sky Garden, GBA Sunset Wilds, GCN Baby Park R, GCN Baby Park R/T (Lvl 6), GCN Mushroom Bridge R/T, Madrid Drive 2R/T, N64 Kalimari Desert R/T, N64 Luigi Raceway R, N64 Mario Raceway R, N64 Yoshi Valley, N64 Yoshi Valley T (Lvl 8), New York Minute 2R, New York Minute R, Paris Promenade, Paris Promenade 2R/T, Paris Promenade 3T, RMX Bowser's Castle 1R/T, RMX Vanilla Lake 1R/T, Singapore Speedway R, Sky-High Sundae, Sky-High Sundae T, SNES Bowser Castle 3R, SNES Choco Island 1R (Lvl 3), SNES Choco Island 1R/T, SNES Donut Plains 2, SNES Donut Plains 2R/T (Lvl 3), SNES Koopa Troopa Beach 2, Sydney Sprint 2, Tokyo Blur 2T, Tokyo Blur 3T, Vancouver Velocity 2R, Wii Coconut Mall T, Wii Daisy Circuit T, Wii Mushroom Gorge R/T, Yoshi's Island R/T
k_bronze_cucumber;Bronze Cucumber;HighEnd;3DS Bowser's Castle R/T, 3DS Rosalina's Ice World T, Athens Dash 2, Athens Dash 3R/T, Berlin Byways (Lvl 6), Berlin Byways 2 (Lvl 3), Berlin Byways 3R, Berlin Byways R/T (Lvl 8), Berlin Byways T, DS Airship Fortress R, DS Airship Fortress T, DS Peach Gardens T, DS Shroom Ridge, GBA Bowser's Castle 1R/T, GBA Lakeside Park R, GBA Luigi Circuit, GCN Mushroom Bridge R, GCN Waluigi Stadium R/T, London Loop R, London Loop R/T (Lvl 6), Madrid Drive 3R/T, Paris Promenade 2R/T (Lvl 3), Paris Promenade R/T, Piranha Plant Cove 2T, Piranha Plant Cove R/T, RMX Choco Island 1T, RMX Choco Island 2R/T, Rome Avanti R/T, Sky-High Sundae R/T, SNES Choco Island 2R/T, SNES Donut Plains 3, SNES Ghost Valley 1T, SNES Ghost Valley 2R, Sydney Sprint 2R/T, Sydney Sprint R, Wii Dry Dry Ruins T, Wii Moonview Highway R/T
k_brown_offroader;Brown Offroader;HighEnd;3DS Rosalina's Ice World T, 3DS Wario Shipyard, Athens Dash 3T, Bangkok Rush 2R/T, Bangkok Rush 2T, DS Airship Fortress R (Lvl 6), DS Airship Fortress T, GCN DK Mountain R/T, Los Angeles Laps 2R, N64 Kalimari Desert 2, N64 Kalimari Desert 2R (Lvl 8), N64 Kalimari Desert 2T, N64 Kalimari Desert R/T, Piranha Plant Pipeline R/T, SNES Choco Island 1, SNES Choco Island 1T, SNES Choco Island 2, SNES Choco Island 2R (Lvl 3), SNES Choco Island 2T, SNES Donut Plains 1 (Lvl 6), SNES Donut Plains 1R, SNES Donut Plains 1R/T, SNES Vanilla Lake 1 (Lvl 3), Sydney Sprint 2, Wii DK Summit T, Wii Koopa Cape R/T
k_bruiser;Bruiser;HighEnd;3DS Neo Bowser City, 3DS Neo Bowser City R/T, 3DS Shy Guy Bazaar R/T, DS Waluigi Pinball T (Lvl 6), GBA Bowser's Castle 1R/T (Lvl 3), GCN Yoshi Circuit T, London Loop R/T, London Loop T, N64 Kalimari Desert (Lvl 8), N64 Kalimari Desert 2 (Lvl 6), N64 Kalimari Desert 2R, N64 Kalimari Desert R, N64 Kalimari Desert R/T, N64 Kalimari Desert T (Lvl 3), New York Minute 2, New York Minute 2T, SNES Ghost Valley 1R/T
k_bull_s_eye_banzai;Bull's-Eye Banzai;Normal;GBA Bowser's Castle 1 (Lvl 6), GBA Bowser's Castle 1T, GBA Bowser's Castle 2, GCN Waluigi Stadium R, New York Minute T, Piranha Plant Pipeline R/T
k_bullet_blaster;Bullet Blaster;Normal;3DS Shy Guy Bazaar T, GBA Bowser's Castle 1, GBA Bowser's Castle 1R (Lvl 6)
k_bumble_v;Bumble V;HighEnd;3DS Daisy Hills, 3DS Rosalina's Ice World R (Lvl 8), DS Airship Fortress R (Lvl 6), DS Waluigi Pinball, DS Waluigi Pinball R/T, DS Waluigi Pinball T, GCN Dino Dino Jungle R, GCN Dino Dino Jungle T (Lvl 3), Paris Promenade 2R/T, Paris Promenade 2T, SNES Choco Island 1T (Lvl 6), SNES Donut Plains 1R/T (Lvl 3), SNES Mario Circuit 2R, SNES Mario Circuit 3, SNES Rainbow Road R/T, Wii Moonview Highway R/T
k_cact_b;Cact-B;HighEnd;3DS Neo Bowser City T, Athens Dash 2R/T, Athens Dash 3R/T, Athens Dash T, Bangkok Rush 2T, Berlin Byways 3R, Berlin Byways T, DS Peach Gardens T, GBA Boo Lake, GBA Lakeside Park R/T, GBA Luigi Circuit, GBA Peach Circuit T, GBA Yoshi Desert R, GCN Cookie Land, GCN Dino Dino Jungle R, GCN Dino Dino Jungle T (Lvl 3), N64 Kalimari Desert R/T, N64 Luigi Raceway R/T, New York Minute R, New York Minute T, Piranha Plant Cove 2T, Piranha Plant Cove 3T, RMX Bowser's Castle 1R (Lvl 8), RMX Bowser's Castle 1T, RMX Choco Island 1 (Lvl 3), RMX Donut Plains 1, RMX Donut Plains 1T, RMX Ghost Valley 1R/T, Singapore Speedway 2, Singapore Speedway 2R/T, Singapore Speedway 3R, SNES Choco Island 1R/T (Lvl 6), SNES Choco Island 2R/T (Lvl 6), SNES Ghost Valley 2, Vancouver Velocity 2R, Vancouver Velocity 3R/T, Vancouver Velocity 3T, Wii Dry Dry Ruins T, Wii Mushroom Gorge R
k_cact_ice;Cact-Ice;HighEnd;3DS Rainbow Road R, 3DS Rosalina's Ice World (Lvl 6), DS DK Pass, DS DK Pass R, DS DK Pass R/T (Lvl 8), DS DK Pass T (Lvl 3), Los Angeles Laps 3R/T, N64 Choco Mountain R/T, N64 Royal Raceway R/T, Ninja Hideaway T, Piranha Plant Pipeline R, RMX Choco Island 1R/T, RMX Rainbow Road 1, RMX Rainbow Road 1R, RMX Rainbow Road 2T (Lvl 3), RMX Vanilla Lake 1R, SNES Vanilla Lake 2, Sydney Sprint, Tokyo Blur 4, Wii DK Summit (Lvl 6), Wii DK Summit R, Wii DK Summit T
k_cact_r;Cact-R;HighEnd;3DS Bowser's Castle R (Lvl 8), 3DS Bowser's Castle T, 3DS Wario Shipyard, Berlin Byways 3, Berlin Byways R, DS Airship Fortress T, DS Mario Circuit T, GBA Bowser's Castle 2R, GBA Bowser's Castle 2R/T (Lvl 6), GBA Sunset Wilds R/T (Lvl 3), GBA Sunset Wilds T, GBA Yoshi Desert T, GCN Dino Dino Jungle R, London Loop 2R/T, London Loop 3T, Los Angeles Laps 2T, Merry Mountain R/T, Merry Mountain T, N64 Choco Mountain, N64 Choco Mountain R, N64 Kalimari Desert 2R/T, N64 Kalimari Desert R/T, N64 Royal Raceway R/T (Lvl 3), RMX Choco Island 1, RMX Choco Island 1R/T, RMX Choco Island 2, RMX Choco Island 2R, RMX Ghost Valley 1R/T (Lvl 6), RMX Mario Circuit 1R, Singapore Speedway 3T, Singapore Speedway R, Singapore Speedway R/T, SNES Bowser Castle 3, SNES Ghost Valley 2T, Wii Dry Dry Ruins T, Wii Maple Treeway R/T, Wii Mushroom Gorge R, Wii Mushroom Gorge T
k_cact_x;Cact-X;HighEnd;3DS Rock Rock Mountain (Lvl 3), 3DS Rock Rock Mountain R, GBA Sunset Wilds R (Lvl 8), Los Angeles Laps, N64 Kalimari Desert 2 (Lvl 6), N64 Kalimari Desert 2R, N64 Kalimari Desert 2T, N64 Kalimari Desert R/T, N64 Koopa Troopa Beach, N64 Koopa Troopa Beach R/T (Lvl 3), SNES Choco Island 1T, SNES Donut Plains 1, SNES Ghost Valley 1R, SNES Ghost Valley 1T, SNES Koopa Troopa Beach 2 (Lvl 6), SNES Koopa Troopa Beach 2R, SNES Koopa Troopa Beach 2T, Sydney Sprint 3R/T
k_camo_tanooki_kart;Camo Tanooki Kart;HighEnd;3DS Cheep Cheep Lagoon T, 3DS Daisy Hills R/T, 3DS Daisy Hills T, 3DS Rock Rock Mountain R, 3DS Rock Rock Mountain T (Lvl 3), Athens Dash 2R/T, Athens Dash R/T, Berlin Byways, Berlin Byways T, DS Mario Circuit T, DS Peach Gardens T, DS Shroom Ridge R/T, GBA Luigi Circuit R/T, GBA Peach Circuit R/T, GBA Yoshi Desert R, GCN Dino Dino Jungle T (Lvl 3), GCN DK Mountain R, GCN DK Mountain R/T, GCN DK Mountain T (Lvl 8), Madrid Drive 3R/T, N64 Choco Mountain R/T (Lvl 6), N64 Choco Mountain T, N64 Kalimari Desert 2T, N64 Koopa Troopa Beach R/T, N64 Luigi Raceway R/T, N64 Royal Raceway R, N64 Yoshi Valley R (Lvl 6), N64 Yoshi Valley R/T, Piranha Plant Cove 2T, Piranha Plant Cove 3, Piranha Plant Cove R/T, RMX Donut Plains 1R/T, RMX Vanilla Lake 1R/T, Rome Avanti 3T, Singapore Speedway 2T, Singapore Speedway 3R/T, Singapore Speedway T, SNES Bowser Castle 3T, SNES Donut Plains 2R/T, SNES Ghost Valley 2, Vancouver Velocity 3, Vancouver Velocity R/T, Wii Dry Dry Ruins T, Wii Koopa Cape R/T
k_candy_clown;Candy Clown;HighEnd;3DS Bowser's Castle R, 3DS Bowser's Castle R/T, 3DS Bowser's Castle T (Lvl 8), 3DS Rainbow Road T (Lvl 6), 3DS Rosalina's Ice World R, Bangkok Rush 2, DS DK Pass R/T, DS Mario Circuit T, GBA Bowser's Castle 1 (Lvl 3), GBA Bowser's Castle 1R (Lvl 6), GBA Bowser's Castle 1T, GBA Bowser's Castle 2R, GBA Bowser's Castle 2T, GBA Bowser's Castle 3T, GBA Cheep-Cheep Island T, GBA Sky Garden, GBA Snow Land R/T, GCN Baby Park T, London Loop, London Loop 3T, Los Angeles Laps 3R, Merry Mountain (Lvl 3), Merry Mountain R, N64 Choco Mountain R/T, Paris Promenade R/T, Piranha Plant Cove 3R, Piranha Plant Pipeline T, RMX Bowser's Castle 1, RMX Ghost Valley 1R, RMX Vanilla Lake 1, Sky-High Sundae T, SNES Vanilla Lake 2
k_capsule_kart;Capsule Kart;HighEnd;3DS Cheep Cheep Lagoon, 3DS Daisy Hills, 3DS Daisy Hills R (Lvl 3), 3DS Mario Circuit R/T, 3DS Toad Circuit, 3DS Toad Circuit R, Amsterdam Drift 3, DS Shroom Ridge R/T, GBA Battle Course 1, GBA Sky Garden, GCN Baby Park T, London Loop 2, London Loop 2R, London Loop 2R/T, N64 Luigi Raceway R, N64 Mario Raceway, N64 Royal Raceway T (Lvl 6), New York Minute 2, New York Minute 3R, New York Minute 3T, RMX Bowser's Castle 1R/T, RMX Bowser's Castle 1T, RMX Rainbow Road 2, RMX Rainbow Road 2T (Lvl 8), Sky-High Sundae R/T, SNES Choco Island 2T, SNES Donut Plains 1 (Lvl 3), SNES Donut Plains 3R, SNES Mario Circuit 2R/T, SNES Mario Circuit 3R/T (Lvl 6), Sydney Sprint 2, Sydney Sprint 3R, Tokyo Blur 3R, Tokyo Blur 4R, Wii Coconut Mall, Wii Coconut Mall R, Wii DK Summit T, Wii Moonview Highway R/T, Yoshi's Island
k_carrot_kart;Carrot Kart;HighEnd;3DS Toad Circuit T, Amsterdam Drift T, GBA Sky Garden T, GCN Dino Dino Jungle R/T (Lvl 3), N64 Kalimari Desert 2 (Lvl 8), N64 Kalimari Desert 2R (Lvl 6), N64 Luigi Raceway, N64 Yoshi Valley, New York Minute 2R/T, New York Minute 3R, Paris Promenade 2R, Paris Promenade 2R/T, Paris Promenade 3, Paris Promenade 3T, Paris Promenade R, Paris Promenade T, RMX Ghost Valley 1R, RMX Ghost Valley 1T, RMX Rainbow Road 2R/T, SNES Choco Island 2R/T, SNES Donut Plains 1T, SNES Mario Circuit 1R/T, SNES Mario Circuit 3R (Lvl 6), SNES Mario Circuit 3R/T, SNES Rainbow Road T (Lvl 3), Wii Maple Treeway R/T
k_cat_cruiser;Cat Cruiser;HighEnd;GBA Riverside Park T, GCN Dino Dino Jungle T, N64 Royal Raceway (Lvl 3), N64 Royal Raceway R, Paris Promenade 2, Paris Promenade 2R (Lvl 6), Paris Promenade 2R/T, RMX Mario Circuit 1T, RMX Rainbow Road 1R/T, SNES Choco Island 1, SNES Choco Island 2R, SNES Choco Island 2T, SNES Donut Plains 2, SNES Donut Plains 2R/T (Lvl 8), SNES Donut Plains 2T (Lvl 6), SNES Mario Circuit 1, SNES Mario Circuit 2, Sydney Sprint 2R/T, Sydney Sprint 3R/T, Sydney Sprint R, Wii Maple Treeway (Lvl 3), Wii Maple Treeway R
k_chain_chomp_chariot;Chain Chomp Chariot;HighEnd;3DS Piranha Plant Slide R/T, Athens Dash 2R/T, Athens Dash 3R/T, Berlin Byways, Berlin Byways R/T, GBA Lakeside Park T, GBA Luigi Circuit T, GBA Yoshi Desert R, GCN Daisy Cruiser R, GCN Mushroom Bridge R/T, GCN Waluigi Stadium, GCN Waluigi Stadium R (Lvl 6), London Loop 3, Madrid Drive, Madrid Drive 2T, N64 Kalimari Desert, N64 Kalimari Desert 2T, Paris Promenade 2R/T, Paris Promenade R, RMX Vanilla Lake 2T, Rome Avanti, Rome Avanti 2R (Lvl 3), Rome Avanti 2T (Lvl 8), Rome Avanti 3, Rome Avanti 3R, Rome Avanti 3R/T, Rome Avanti R, Rome Avanti R/T, Singapore Speedway 2 (Lvl 3), Singapore Speedway 2R/T (Lvl 6), Singapore Speedway R/T, Sydney Sprint 2R, Wii Daisy Circuit R/T, Wii DK Summit R/T, Wii Dry Dry Ruins T
k_cheep_charger;Cheep Charger;Normal;3DS Cheep Cheep Lagoon R, 3DS Cheep Cheep Lagoon R/T (Lvl 6), N64 Koopa Troopa Beach R, Piranha Plant Pipeline, SNES Choco Island 2R, Squeaky Clean Sprint T
k_cheep_snorkel;Cheep Snorkel;HighEnd;3DS Cheep Cheep Lagoon, 3DS Cheep Cheep Lagoon R/T, 3DS Cheep Cheep Lagoon T, 3DS Piranha Plant Slide T, 3DS Wario Shipyard T (Lvl 8), Amsterdam Drift 2T, DS Airship Fortress, DS Airship Fortress R, DS Airship Fortress T (Lvl 6), GBA Cheep-Cheep Island T, GCN Dino Dino Jungle, GCN Dino Dino Jungle R (Lvl 3), GCN Dino Dino Jungle T, GCN Yoshi Circuit R/T (Lvl 3), Los Angeles Laps, Los Angeles Laps 2R, Los Angeles Laps 3T, N64 Koopa Troopa Beach R/T, RMX Choco Island 2T, RMX Mario Circuit 1T, Singapore Speedway 2T, SNES Koopa Troopa Beach 2 (Lvl 6), SNES Koopa Troopa Beach 2R, SNES Koopa Troopa Beach 2T, SNES Vanilla Lake 1R/T, Squeaky Clean Sprint R, Sydney Sprint T, Wii Koopa Cape T
k_cheermellow;Cheermellow;HighEnd;3DS Rosalina's Ice World R/T, 3DS Toad Circuit R/T, DS DK Pass, DS DK Pass R/T, DS DK Pass T, DS Luigi's Mansion R/T (Lvl 3), Merry Mountain T, N64 Frappe Snowland T (Lvl 6), New York Minute 3, New York Minute 3R/T, New York Minute 3T, RMX Choco Island 1 (Lvl 6), RMX Choco Island 1R, RMX Ghost Valley 1R/T, RMX Mario Circuit 1 (Lvl 8), RMX Mario Circuit 1T, SNES Choco Island 2T, SNES Mario Circuit 2R/T, SNES Rainbow Road, SNES Vanilla Lake 1, SNES Vanilla Lake 1R (Lvl 3), SNES Vanilla Lake 2, SNES Vanilla Lake 2T
k_cheership;Cheership;HighEnd;3DS Bowser's Castle R, 3DS Bowser's Castle T, 3DS Cheep Cheep Lagoon, 3DS Neo Bowser City, 3DS Wario Shipyard R, 3DS Wario Shipyard T, Bangkok Rush 2R, Berlin Byways R, DS Airship Fortress T, DS Mario Circuit T, GBA Bowser's Castle 1, GBA Bowser's Castle 1R (Lvl 3), GBA Bowser's Castle 1T (Lvl 6), GBA Bowser's Castle 2, GBA Bowser's Castle 2T (Lvl 8), GBA Sky Garden R, GBA Snow Land, GBA Snow Land R, GCN Baby Park, GCN Cookie Land, GCN Mushroom Bridge R, GCN Yoshi Circuit R/T, London Loop T, Los Angeles Laps 2T, Merry Mountain R/T (Lvl 6), Merry Mountain T (Lvl 3), N64 Mario Raceway R, New York Minute 2R, Piranha Plant Pipeline R, Piranha Plant Pipeline T, RMX Ghost Valley 1, Singapore Speedway 3R, SNES Ghost Valley 2T, SNES Vanilla Lake 2, SNES Vanilla Lake 2R, Tokyo Blur 3R, Wii DK Summit R/T, Wii Moonview Highway T
k_choco_macharon;Choco Macharon;HighEnd;GBA Sunset Wilds R/T, Los Angeles Laps 2R, N64 Frappe Snowland T, N64 Kalimari Desert (Lvl 6), N64 Kalimari Desert 2R, N64 Kalimari Desert 2T (Lvl 6), N64 Koopa Troopa Beach R, N64 Koopa Troopa Beach T (Lvl 3), Paris Promenade 2R/T, Paris Promenade 3R/T, RMX Choco Island 1, RMX Choco Island 1T, SNES Choco Island 1, SNES Choco Island 1R, SNES Choco Island 2, SNES Choco Island 2R, SNES Donut Plains 2, SNES Donut Plains 2R (Lvl 8), SNES Ghost Valley 1 (Lvl 3), SNES Ghost Valley 1T
k_chocolate_banana_minibus;Chocolate Banana Minibus;HighEnd;3DS Daisy Hills T, 3DS Mario Circuit, 3DS Neo Bowser City R, Amsterdam Drift 3, Bangkok Rush 2R/T, Bangkok Rush 3R/T, GBA Cheep-Cheep Island R, GBA Snow Land R/T, GCN Baby Park R (Lvl 6), GCN Baby Park T, GCN Cookie Land, London Loop 2, N64 Choco Mountain R, N64 Kalimari Desert 2R/T, N64 Luigi Raceway T, N64 Yoshi Valley R (Lvl 6), New York Minute 3T, New York Minute R/T, Paris Promenade 2R, Paris Promenade R/T, RMX Choco Island 1, RMX Vanilla Lake 1T (Lvl 3), Rome Avanti, Sky-High Sundae, Sky-High Sundae R, Sky-High Sundae T, SNES Choco Island 1R/T, SNES Choco Island 2R/T, SNES Donut Plains 2R (Lvl 3), SNES Donut Plains 3R/T, SNES Vanilla Lake 1R/T, Squeaky Clean Sprint T, Sydney Sprint 3, Sydney Sprint 3T, Tokyo Blur 2, Vancouver Velocity 3R, Vancouver Velocity 3R/T, Wii DK Summit, Wii Koopa Cape R (Lvl 8), Wii Koopa Cape T
k_chocolate_mint_soft_swerve;Chocolate Mint Soft Swerve;HighEnd;GBA Luigi Circuit R/T (Lvl 8), GCN Cookie Land, N64 Frappe Snowland (Lvl 3), RMX Vanilla Lake 1R/T (Lvl 6), RMX Vanilla Lake 2R/T, Rome Avanti 3R, Singapore Speedway 3, Sky-High Sundae R/T, SNES Vanilla Lake 1R, SNES Vanilla Lake 1T (Lvl 3), Sydney Sprint 3R/T, Vancouver Velocity 3R, Wii DK Summit R, Wii DK Summit R/T (Lvl 6)
k_chrome_dk_jumbo;Chrome DK Jumbo;Super;3DS Rock Rock Mountain R (Lvl 6), DS DK Pass T, GCN Dino Dino Jungle R/T, GCN Dino Dino Jungle T, N64 Frappe Snowland R/T (Lvl 3), N64 Kalimari Desert R, New York Minute B, RMX Mario Circuit 1R, SNES Vanilla Lake 1R, Tokyo Blur R/T
k_circuit_special;Circuit Special;HighEnd;3DS Mario Circuit, 3DS Mario Circuit R (Lvl 6), 3DS Toad Circuit R, DS Waluigi Pinball R (Lvl 3), DS Waluigi Pinball T, GBA Battle Course 1, GCN Yoshi Circuit R (Lvl 6), GCN Yoshi Circuit T, Madrid Drive 3R, RMX Mario Circuit 1R/T (Lvl 8), SNES Mario Circuit 1R (Lvl 3), SNES Mario Circuit 1T, SNES Mario Circuit 2, SNES Mario Circuit 2T, SNES Mario Circuit 3R, Vancouver Velocity T
k_clackety_kart;Clackety Kart;HighEnd;3DS Rock Rock Mountain (Lvl 3), 3DS Rock Rock Mountain R, 3DS Rock Rock Mountain T, GBA Sunset Wilds R, GBA Sunset Wilds T (Lvl 8), N64 Choco Mountain R, N64 Choco Mountain T, N64 Frappe Snowland R/T, N64 Kalimari Desert 2R/T, N64 Kalimari Desert R, N64 Royal Raceway, N64 Royal Raceway T (Lvl 6), RMX Ghost Valley 1T, SNES Choco Island 1R (Lvl 3), SNES Choco Island 1T, SNES Choco Island 2R, SNES Ghost Valley 1R/T (Lvl 6), Sydney Sprint R/T, Sydney Sprint T, Wii Mushroom Gorge T
k_clanky_kart;Clanky Kart;HighEnd;3DS Daisy Hills R/T (Lvl 3), 3DS Daisy Hills T (Lvl 8), 3DS Shy Guy Bazaar R/T (Lvl 3), 3DS Toad Circuit R/T, 3DS Toad Circuit T, DS Airship Fortress T (Lvl 6), DS Twilight House, DS Waluigi Pinball T, GBA Sunset Wilds T, GCN Dino Dino Jungle R/T, Merry Mountain T, N64 Choco Mountain, Piranha Plant Cove 2R, RMX Rainbow Road 1R/T, Singapore Speedway 2, SNES Ghost Valley 1R/T, SNES Koopa Troopa Beach 2R (Lvl 6), SNES Koopa Troopa Beach 2T, SNES Mario Circuit 1T, SNES Mario Circuit 3R
k_classic_b_dasher_mk_2;Classic B Dasher Mk. 2;HighEnd;3DS Bowser's Castle R, 3DS Bowser's Castle R/T, 3DS Neo Bowser City T, 3DS Piranha Plant Slide R, Bangkok Rush T, Berlin Byways 2 (Lvl 3), Berlin Byways 2T, Berlin Byways 3, DS Luigi's Mansion, DS Mario Circuit T, GBA Bowser's Castle 3R/T, GBA Lakeside Park R/T, GCN Waluigi Stadium R/T, London Loop, London Loop 2R (Lvl 6), London Loop 3, London Loop 3R, London Loop 3T, London Loop R, London Loop T (Lvl 3), N64 Choco Mountain (Lvl 8), N64 Choco Mountain R, N64 Choco Mountain R/T, Piranha Plant Cove 2R/T, RMX Bowser's Castle 1R, RMX Choco Island 1R/T, RMX Choco Island 2, RMX Choco Island 2R, Rome Avanti 2R, Rome Avanti R, Rome Avanti R/T, Tokyo Blur (Lvl 6), Tokyo Blur T, Wii Dry Dry Ruins R/T, Wii Maple Treeway R/T, Wii Rainbow Road T
k_cleanup_hitter;Cleanup Hitter;HighEnd;3DS Rosalina's Ice World (Lvl 3), 3DS Rosalina's Ice World R, 3DS Toad Circuit T (Lvl 6), Amsterdam Drift 3R, Amsterdam Drift 3R/T, DS DK Pass R, GBA Cheep-Cheep Island (Lvl 6), GCN Yoshi Circuit, GCN Yoshi Circuit R, Los Angeles Laps 2R, Los Angeles Laps 3R (Lvl 3), Los Angeles Laps 3T, Los Angeles Laps R/T, Madrid Drive 2, N64 Choco Mountain, N64 Choco Mountain R/T, New York Minute 4, New York Minute 4T, Sky-High Sundae R, SNES Bowser Castle 3R, SNES Rainbow Road R/T, SNES Vanilla Lake 2 (Lvl 8), SNES Vanilla Lake 2T, Sydney Sprint 2R/T, Tokyo Blur 2, Vancouver Velocity 2R, Vancouver Velocity 3, Wii DK Summit R, Wii DK Summit T, Wii Maple Treeway R/T
k_cloud_9;Cloud 9;Super;3DS Cheep Cheep Lagoon R/T, 3DS Mario Circuit R/T, N64 Kalimari Desert R/T, SNES Mario Circuit 2 (Lvl 6), SNES Mario Circuit 2R/T, SNES Rainbow Road, SNES Rainbow Road R/T (Lvl 3), Squeaky Clean Sprint R, Tokyo Blur T, Wii Moonview Highway R/T
k_coconut_1;Coconut 1;HighEnd;3DS Daisy Hills T, 3DS Shy Guy Bazaar (Lvl 3), Amsterdam Drift 2R, Amsterdam Drift R, Athens Dash 3T, Bangkok Rush, Bangkok Rush 2, DS Mario Circuit R, GBA Bowser's Castle 3R, GBA Cheep-Cheep Island (Lvl 6), GBA Lakeside Park R, GCN Baby Park, GCN Cookie Land, GCN Daisy Cruiser R/T, GCN Dino Dino Jungle T, Los Angeles Laps 2R/T, Los Angeles Laps 2T, Los Angeles Laps R/T, Madrid Drive 2, Madrid Drive R/T, Merry Mountain R/T, N64 Choco Mountain R (Lvl 3), N64 Kalimari Desert, N64 Kalimari Desert 2, N64 Kalimari Desert R, N64 Koopa Troopa Beach R, N64 Luigi Raceway R, N64 Yoshi Valley R, Paris Promenade T, RMX Donut Plains 1T, RMX Ghost Valley 1R/T, Rome Avanti, Singapore Speedway 2R, Singapore Speedway 3T, SNES Donut Plains 1R/T, SNES Donut Plains 3, Wii Coconut Mall, Wii Coconut Mall R (Lvl 6), Wii Coconut Mall R/T, Wii Coconut Mall T (Lvl 8), Wii Koopa Cape R/T, Wii Koopa Cape T
